from,to,weight
convai_agent_986,convai_agent_38,
convai_agent_986,convai_agent_113,
convai_agent_986,convai_agent_246,
convai_agent_986,convai_agent_833,
convai_agent_987,convai_agent_245,
convai_agent_988,convai_agent_246,
convai_agent_989,convai_agent_360,
convai_agent_989,convai_agent_430,
convai_agent_990,convai_agent_246,
convai_agent_991,convai_agent_267,
convai_agent_992,convai_agent_246,
convai_agent_993,convai_agent_245,
convai_agent_993,convai_agent_250,
convai_agent_993,convai_agent_920,
convai_agent_994,convai_agent_246,
convai_agent_995,convai_agent_173,
convai_agent_996,convai_agent_267,
convai_agent_997,convai_agent_246,
convai_agent_998,convai_agent_267,
convai_agent_999,convai_agent_4,
convai_agent_999,convai_agent_246,
convai_agent_999,convai_agent_247,
convai_agent_1000,convai_agent_250,
convai_agent_1001,convai_agent_246,
convai_agent_1002,convai_agent_267,
convai_agent_1003,convai_agent_267,
convai_agent_1004,convai_agent_109,
convai_agent_1004,convai_agent_1037,
convai_agent_1005,convai_agent_115,
convai_agent_1006,convai_agent_246,
convai_agent_1007,convai_agent_250,
convai_agent_1008,convai_agent_250,
convai_agent_1008,convai_agent_272,
convai_agent_1008,convai_agent_920,
convai_agent_1009,convai_agent_513,
convai_agent_1009,convai_agent_556,
convai_agent_1010,convai_agent_758,
convai_agent_1011,convai_agent_267,
convai_agent_1012,convai_agent_246,
convai_agent_1012,convai_agent_702,
convai_agent_1013,convai_agent_486,
convai_agent_1014,convai_agent_7,
convai_agent_1014,convai_agent_778,
convai_agent_1014,convai_agent_983,
convai_agent_1015,convai_agent_267,
convai_agent_1016,convai_agent_267,
convai_agent_1017,convai_agent_246,
convai_agent_1017,convai_agent_702,
convai_agent_1018,convai_agent_246,
convai_agent_1019,convai_agent_920,
convai_agent_1020,convai_agent_246,
convai_agent_1021,convai_agent_304,
convai_agent_1021,convai_agent_750,
convai_agent_1022,convai_agent_246,
convai_agent_1022,convai_agent_250,
convai_agent_1022,convai_agent_486,
convai_agent_1022,convai_agent_642,
convai_agent_1022,convai_agent_920,
convai_agent_1023,convai_agent_250,
convai_agent_1023,convai_agent_347,
convai_agent_1023,convai_agent_920,
convai_agent_1024,convai_agent_235,
convai_agent_1024,convai_agent_267,
convai_agent_1025,convai_agent_245,
convai_agent_1025,convai_agent_246,
convai_agent_1025,convai_agent_247,
convai_agent_1026,convai_agent_246,
convai_agent_1026,convai_agent_926,
convai_agent_1027,convai_agent_246,
convai_agent_1028,convai_agent_161,
convai_agent_1028,convai_agent_250,
convai_agent_1028,convai_agent_920,
convai_agent_1029,convai_agent_4,
convai_agent_1030,convai_agent_246,
convai_agent_1031,convai_agent_267,
convai_agent_1032,convai_agent_114,
convai_agent_1033,convai_agent_79,
convai_agent_1033,convai_agent_247,
convai_agent_1034,convai_agent_588,
convai_agent_1035,convai_agent_246,
convai_agent_1035,convai_agent_601,
convai_agent_1036,convai_agent_246,
convai_agent_1037,convai_agent_250,
convai_agent_1037,convai_agent_281,
convai_agent_1037,convai_agent_570,
convai_agent_1037,convai_agent_920,
convai_agent_1037,convai_agent_1004,
convai_agent_1038,convai_agent_246,
convai_agent_1039,convai_agent_267,
convai_agent_1039,convai_agent_673,
convai_agent_1040,convai_agent_920,
convai_agent_1041,convai_agent_512,
