agent,attribute,value
convai_agent_33811,pusr,0.041529
convai_agent_33812,pusr,0.016672
convai_agent_33813,pusr,0.028148
convai_agent_33814,pusr,0.029937
convai_agent_33815,pusr,0.032007
convai_agent_33816,pusr,0.020995
convai_agent_33817,pusr,0.053104
convai_agent_33818,pusr,0.018631
convai_agent_33819,pusr,0.059822
convai_agent_33820,pusr,0.071498
convai_agent_33821,pusr,0.020506
convai_agent_33822,pusr,0.043556
convai_agent_33823,pusr,0.045944
convai_agent_33824,pusr,0.025621
convai_agent_33825,pusr,0.028921
convai_agent_33826,pusr,0.009699
convai_agent_33827,pusr,0.015872
convai_agent_33828,pusr,0.026044
convai_agent_33829,pusr,0.039675
convai_agent_33830,pusr,0.099579
convai_agent_33831,pusr,0.04386
convai_agent_33832,pusr,0.011861
convai_agent_33833,pusr,0.079782
convai_agent_33834,pusr,0.065858
convai_agent_33835,pusr,0.039531
convai_agent_33836,pusr,0.036112
convai_agent_33837,pusr,0.08
convai_agent_33838,pusr,0.057197
convai_agent_33839,pusr,0.05387
convai_agent_33840,pusr,0.042862
convai_agent_33841,pusr,0.01716
convai_agent_33842,pusr,0.050321
convai_agent_33843,pusr,0.022854
convai_agent_33844,pusr,0.076271
convai_agent_33845,pusr,0.005987
convai_agent_33846,pusr,0.01718
convai_agent_33847,pusr,0.052673
convai_agent_33848,pusr,0.007329
convai_agent_33849,pusr,0.077627
convai_agent_33850,pusr,0.028272
convai_agent_33851,pusr,0.058257
convai_agent_33852,pusr,0.026609
convai_agent_33853,pusr,0.042129
convai_agent_33854,pusr,0.032333
convai_agent_33855,pusr,0.075694
convai_agent_33856,pusr,0.030299
convai_agent_33857,pusr,0.026127
convai_agent_33858,pusr,0.049463
convai_agent_33859,pusr,0.008445
convai_agent_33860,pusr,0.004993
convai_agent_33861,pusr,0.065074
convai_agent_33862,pusr,0.044161
convai_agent_33863,pusr,0.079846
convai_agent_33864,pusr,0.020495
convai_agent_33865,pusr,0.055827
convai_agent_33866,pusr,0.025959
convai_agent_33867,pusr,0.079276
convai_agent_33868,pusr,0.076669
convai_agent_33869,pusr,0.016851
convai_agent_33870,pusr,0.062229
convai_agent_33871,pusr,0.079883
convai_agent_33872,pusr,0.056252
convai_agent_33873,pusr,0.026428
convai_agent_33874,pusr,0.065762
convai_agent_33875,pusr,0.039729
convai_agent_33876,pusr,0.002923
convai_agent_33877,pusr,0.074953
convai_agent_33878,pusr,0.002193
convai_agent_33879,pusr,0.066255
convai_agent_33880,pusr,0.069073
convai_agent_33881,pusr,0.01961
convai_agent_33882,pusr,0.021102
convai_agent_33883,pusr,0.018196
convai_agent_33884,pusr,0.1
convai_agent_33885,pusr,0.068285
convai_agent_33886,pusr,0.079984
convai_agent_33887,pusr,0.071328
convai_agent_33888,pusr,0.015271
convai_agent_33889,pusr,0.008483
convai_agent_33890,pusr,0.057848
convai_agent_33891,pusr,0.025623
convai_agent_33892,pusr,0.057839
convai_agent_33893,pusr,0.020142
convai_agent_33894,pusr,0.063247
convai_agent_33895,pusr,0.005858
convai_agent_33896,pusr,0.035294
convai_agent_33897,pusr,0.052989
convai_agent_33898,pusr,0.016535
convai_agent_33899,pusr,0.042495
convai_agent_33900,pusr,0.005116
convai_agent_33901,pusr,0.08
convai_agent_33902,pusr,0.058473
convai_agent_33903,pusr,0.050283
convai_agent_33904,pusr,0.010399
convai_agent_33905,pusr,0.012934
convai_agent_33906,pusr,0.06322
convai_agent_33907,pusr,0.015099
convai_agent_33908,pusr,0.040091
convai_agent_33909,pusr,0.035446
convai_agent_33910,pusr,0.04966
convai_agent_33911,pusr,0.049526
convai_agent_33912,pusr,0.061806
convai_agent_33913,pusr,0.028546
convai_agent_33914,pusr,0.060463
convai_agent_33915,pusr,0.030406
convai_agent_33916,pusr,0.016499
convai_agent_33917,pusr,0.053582
convai_agent_33918,pusr,0.058065
convai_agent_33919,pusr,0.1
convai_agent_33920,pusr,0.018982
convai_agent_33921,pusr,0.044964
convai_agent_33922,pusr,0.045287
convai_agent_33923,pusr,0.040831
convai_agent_33924,pusr,0.048466
convai_agent_33925,pusr,0.038137
convai_agent_33926,pusr,0.014408
convai_agent_33927,pusr,0.024626
convai_agent_33928,pusr,0.026837
convai_agent_33929,pusr,0.018206
convai_agent_33930,pusr,0.010599
convai_agent_33931,pusr,0.006595
convai_agent_33932,pusr,0.099957
convai_agent_33933,pusr,0.020273
convai_agent_33934,pusr,0.044073
convai_agent_33935,pusr,0.090674
convai_agent_33936,pusr,0.031836
convai_agent_33937,pusr,0.023853
convai_agent_33938,pusr,0.063725
convai_agent_33939,pusr,0.023862
convai_agent_33940,pusr,0.012341
convai_agent_33941,pusr,0.007852
convai_agent_33942,pusr,0.062834
convai_agent_33943,pusr,0.023267
convai_agent_33944,pusr,0.057956
convai_agent_33945,pusr,0.058424
convai_agent_33946,pusr,0.028323
convai_agent_33947,pusr,0.036657
convai_agent_33948,pusr,0.049092
convai_agent_33949,pusr,0.069811
convai_agent_33950,pusr,0.063925
convai_agent_33951,pusr,0.034503
convai_agent_33952,pusr,0.052463
convai_agent_33953,pusr,0.05266
convai_agent_33954,pusr,0.025141
convai_agent_33955,pusr,0.055509
convai_agent_33956,pusr,0.079718
convai_agent_33957,pusr,0.032193
convai_agent_33958,pusr,0.025279
convai_agent_33959,pusr,0.023012
convai_agent_33960,pusr,0.046088
convai_agent_33961,pusr,0.025593
convai_agent_33962,pusr,0.057218
convai_agent_33963,pusr,0.013786
convai_agent_33964,pusr,0.040111
convai_agent_33965,pusr,0.038705
convai_agent_33966,pusr,0.011038
convai_agent_33967,pusr,0.065183
convai_agent_33968,pusr,0.020564
convai_agent_33969,pusr,0.033808
convai_agent_33970,pusr,0.051484
convai_agent_33971,pusr,0.065779
convai_agent_33972,pusr,0.013669
convai_agent_33973,pusr,0.048742
convai_agent_33974,pusr,0.008654
convai_agent_33975,pusr,0.039041
convai_agent_33976,pusr,0.007467
convai_agent_33977,pusr,0.033551
convai_agent_33978,pusr,0.038257
convai_agent_33979,pusr,0.020262
convai_agent_33980,pusr,0.071271
convai_agent_33981,pusr,0.065103
convai_agent_33982,pusr,0.031084
convai_agent_33983,pusr,0.044399
convai_agent_33984,pusr,0.063479
convai_agent_33985,pusr,0.079257
convai_agent_33986,pusr,0.037118
convai_agent_33987,pusr,0.079788
convai_agent_33988,pusr,0.064273
convai_agent_33989,pusr,0.067362
convai_agent_33990,pusr,0.053477
convai_agent_33991,pusr,0.029017
convai_agent_33992,pusr,0.063624
convai_agent_33993,pusr,0.043266
convai_agent_33994,pusr,0.063371
convai_agent_33995,pusr,0.024736
convai_agent_33996,pusr,0.025936
convai_agent_33997,pusr,0.01927
convai_agent_33998,pusr,0.038602
convai_agent_33999,pusr,0.033687
convai_agent_34000,pusr,0.029887
convai_agent_34001,pusr,0.031105
convai_agent_34002,pusr,0.053375
convai_agent_34003,pusr,0.067461
convai_agent_34004,pusr,0.024113
convai_agent_34005,pusr,0.057036
convai_agent_34006,pusr,0.011015
convai_agent_34007,pusr,0.050499
convai_agent_34008,pusr,0.054544
convai_agent_34009,pusr,0.051783
convai_agent_34010,pusr,0.034257
convai_agent_34011,pusr,0.016941
convai_agent_34012,pusr,0.032653
convai_agent_34013,pusr,0.059982
convai_agent_34014,pusr,0.074033
convai_agent_34015,pusr,0.033747
convai_agent_34016,pusr,0.015234
convai_agent_34017,pusr,0.062823
convai_agent_34018,pusr,0.019359
convai_agent_34019,pusr,0.079474
convai_agent_34020,pusr,0.017236
convai_agent_34021,pusr,0.032283
convai_agent_34022,pusr,0.095118
convai_agent_34023,pusr,0.020506
convai_agent_34024,pusr,0.064488
convai_agent_34025,pusr,0.035812
convai_agent_34026,pusr,0.09909
convai_agent_34027,pusr,0.057874
convai_agent_34028,pusr,0.024691
convai_agent_34029,pusr,0.07999
convai_agent_34030,pusr,0.029506
convai_agent_34031,pusr,0.011316
convai_agent_34032,pusr,0.08
convai_agent_34033,pusr,0.051333
convai_agent_34034,pusr,0.1
convai_agent_34035,pusr,0.051716
convai_agent_34036,pusr,0.016057
convai_agent_34037,pusr,0.08
convai_agent_34038,pusr,0.050439
convai_agent_34039,pusr,0.050372
convai_agent_34040,pusr,0.061566
convai_agent_34041,pusr,0.011719
convai_agent_34042,pusr,0.029924
convai_agent_34043,pusr,0.00537
convai_agent_34044,pusr,0.020582
convai_agent_34045,pusr,0.009566
convai_agent_34046,pusr,0.063546
convai_agent_34047,pusr,0.070142
convai_agent_34048,pusr,0.048375
convai_agent_34049,pusr,0.098848
convai_agent_34050,pusr,0.038925
convai_agent_34051,pusr,0.057707
convai_agent_34052,pusr,0.063852
convai_agent_34053,pusr,0.019804
convai_agent_34054,pusr,0.047955
convai_agent_34055,pusr,0.024441
convai_agent_34056,pusr,0.055709
convai_agent_34057,pusr,0.033246
convai_agent_34058,pusr,0.020462
convai_agent_34059,pusr,0.037504
convai_agent_34060,pusr,0.070657
convai_agent_34061,pusr,0.062146
convai_agent_34062,pusr,0.028723
convai_agent_34063,pusr,0.053397
convai_agent_34064,pusr,0.064753
convai_agent_34065,pusr,0.020982
convai_agent_34066,pusr,0.071073
convai_agent_34067,pusr,0.033417
convai_agent_34068,pusr,0.049952
convai_agent_34069,pusr,0.016514
convai_agent_34070,pusr,0.051993
convai_agent_34071,pusr,0.007774
convai_agent_34072,pusr,0.028628
convai_agent_34073,pusr,0.060241
convai_agent_34074,pusr,0.002976
convai_agent_34075,pusr,0.065506
convai_agent_34076,pusr,0.024018
convai_agent_34077,pusr,0.017244
convai_agent_34078,pusr,0.1
convai_agent_34079,pusr,0.062836
convai_agent_34080,pusr,0.056592
convai_agent_34081,pusr,0.014006
convai_agent_34082,pusr,0.006162
convai_agent_34083,pusr,0.032002
convai_agent_34084,pusr,0.0353
convai_agent_34085,pusr,0.036072
convai_agent_34086,pusr,0.097699
convai_agent_34087,pusr,0.012801
convai_agent_34088,pusr,0.03736
convai_agent_34089,pusr,0.006599
convai_agent_34090,pusr,0.019101
convai_agent_34091,pusr,0.032939
convai_agent_34092,pusr,0.06779
convai_agent_34093,pusr,0.023467
convai_agent_34094,pusr,0.024776
convai_agent_34095,pusr,0.06359
convai_agent_34096,pusr,0.02559
convai_agent_34097,pusr,0.067494
convai_agent_34098,pusr,0.008496
convai_agent_34099,pusr,0.010016
convai_agent_34100,pusr,0.062156
convai_agent_34101,pusr,0.05281
convai_agent_34102,pusr,0.054572
convai_agent_34103,pusr,0.004055
convai_agent_34104,pusr,0.052628
convai_agent_34105,pusr,0.078682
convai_agent_34106,pusr,0.073079
convai_agent_34107,pusr,0.036623
convai_agent_34108,pusr,0.033848
convai_agent_34109,pusr,0.06912
convai_agent_34110,pusr,0.065858
convai_agent_34111,pusr,0.017979
convai_agent_34112,pusr,0.1
convai_agent_34113,pusr,0.057621
convai_agent_34114,pusr,0.036342
convai_agent_34115,pusr,0.099968
convai_agent_34116,pusr,0.048258
convai_agent_34117,pusr,0.020908
convai_agent_34118,pusr,0.048322
convai_agent_34119,pusr,0.023393
convai_agent_34120,pusr,0.024186
convai_agent_34121,pusr,0.030554
convai_agent_34122,pusr,0.057069
convai_agent_34123,pusr,0.013645
convai_agent_34124,pusr,0.003103
convai_agent_34125,pusr,0.08
convai_agent_34126,pusr,0.056276
convai_agent_34127,pusr,0.037657
convai_agent_34128,pusr,0.036915
convai_agent_34129,pusr,0.073482
convai_agent_34130,pusr,0.058869
convai_agent_34131,pusr,0.04714
convai_agent_34132,pusr,0.042978
convai_agent_34133,pusr,0.042686
convai_agent_34134,pusr,0.042251
convai_agent_34135,pusr,0.022766
convai_agent_34136,pusr,0.027999
convai_agent_34137,pusr,0.06419
convai_agent_34138,pusr,0.071897
convai_agent_34139,pusr,0.044222
convai_agent_34140,pusr,0.062653
convai_agent_34141,pusr,0.044805
convai_agent_34142,pusr,0.061249
convai_agent_34143,pusr,0.025098
convai_agent_34144,pusr,0.075577
convai_agent_34145,pusr,0.063934
convai_agent_34146,pusr,0.038584
convai_agent_34147,pusr,0.033966
convai_agent_34148,pusr,0.008444
convai_agent_34149,pusr,0.052239
convai_agent_34150,pusr,0.020329
convai_agent_34151,pusr,0.009412
convai_agent_34152,pusr,0.060996
convai_agent_34153,pusr,0.044463
convai_agent_34154,pusr,0.070168
convai_agent_34155,pusr,0.079171
convai_agent_34156,pusr,0.012041
convai_agent_34157,pusr,0.052221
convai_agent_34158,pusr,0.04348
convai_agent_34159,pusr,0.025352
convai_agent_34160,pusr,0.1
convai_agent_34161,pusr,0.036652
convai_agent_34162,pusr,0.030438
convai_agent_34163,pusr,0.010067
convai_agent_34164,pusr,0.066906
convai_agent_34165,pusr,0.020346
convai_agent_34166,pusr,0.050977
convai_agent_34167,pusr,0.025642
convai_agent_34168,pusr,0.030995
convai_agent_34169,pusr,0.091897
convai_agent_34170,pusr,0.077371
convai_agent_34171,pusr,0.025121
convai_agent_34172,pusr,0.041137
convai_agent_34173,pusr,0.022756
convai_agent_34174,pusr,0.047919
convai_agent_34175,pusr,0.026934
convai_agent_34176,pusr,0.03576
convai_agent_34177,pusr,0.056257
convai_agent_34178,pusr,0.037268
convai_agent_34179,pusr,0.032254
convai_agent_34180,pusr,0.045793
convai_agent_34181,pusr,0.008589
convai_agent_34182,pusr,0.045308
convai_agent_34183,pusr,0.02398
convai_agent_34184,pusr,0.024897
convai_agent_34185,pusr,0.056982
convai_agent_34186,pusr,0.010759
convai_agent_34187,pusr,0.072165
convai_agent_34188,pusr,0.055789
convai_agent_34189,pusr,0.065421
convai_agent_34190,pusr,0.02
convai_agent_34191,pusr,0.016028
convai_agent_34192,pusr,0.037716
convai_agent_34193,pusr,0.012595
convai_agent_34194,pusr,0.057893
convai_agent_34195,pusr,0.049345
convai_agent_34196,pusr,0.01603
convai_agent_34197,pusr,0.012436
convai_agent_34198,pusr,0.032924
convai_agent_34199,pusr,0.020864
convai_agent_34200,pusr,0.054186
convai_agent_34201,pusr,0.041084
convai_agent_34202,pusr,0.029039
convai_agent_34203,pusr,0.062187
convai_agent_34204,pusr,0.032173
convai_agent_34205,pusr,0.027612
convai_agent_34206,pusr,0.046658
convai_agent_34207,pusr,0.039541
convai_agent_34208,pusr,0.075312
convai_agent_34209,pusr,0.058133
convai_agent_34210,pusr,0.033962
convai_agent_34211,pusr,0.034345
convai_agent_34212,pusr,0.014252
convai_agent_34213,pusr,0.056761
convai_agent_34214,pusr,0.037186
convai_agent_34215,pusr,0.079795
convai_agent_34216,pusr,0.043648
convai_agent_34217,pusr,0.062879
convai_agent_34218,pusr,0.049693
convai_agent_34219,pusr,0.06369
convai_agent_34220,pusr,0.029676
convai_agent_34221,pusr,0.065749
convai_agent_34222,pusr,0.023085
convai_agent_34223,pusr,0.065458
convai_agent_34224,pusr,0.03634
convai_agent_34225,pusr,0.03168
convai_agent_34226,pusr,0.009132
convai_agent_34227,pusr,0.06948
convai_agent_34228,pusr,0.071701
convai_agent_34229,pusr,0.062169
convai_agent_34230,pusr,0.025087
convai_agent_34231,pusr,0.041974
convai_agent_34232,pusr,0.028627
convai_agent_34233,pusr,0.028044
convai_agent_34234,pusr,0.034467
convai_agent_34235,pusr,0.017845
convai_agent_34236,pusr,0.047318
convai_agent_34237,pusr,0.038653
convai_agent_34238,pusr,0.031619
convai_agent_34239,pusr,0.041369
convai_agent_34240,pusr,0.043572
convai_agent_34241,pusr,0.079344
convai_agent_34242,pusr,0.031084
convai_agent_34243,pusr,0.073983
convai_agent_34244,pusr,0.004409
convai_agent_34245,pusr,0.044969
convai_agent_34246,pusr,0.026902
convai_agent_34247,pusr,0.030356
convai_agent_34248,pusr,0.037011
convai_agent_34249,pusr,0.007217
convai_agent_34250,pusr,0.062107
convai_agent_34251,pusr,0.007034
convai_agent_34252,pusr,0.021721
convai_agent_34253,pusr,0.036019
convai_agent_34254,pusr,0.046158
convai_agent_34255,pusr,0.072899
convai_agent_34256,pusr,0.057533
convai_agent_34257,pusr,0.056174
convai_agent_34258,pusr,0.02884
convai_agent_34259,pusr,0.051435
convai_agent_34260,pusr,0.026971
convai_agent_34261,pusr,0.02582
convai_agent_34262,pusr,0.03104
convai_agent_34263,pusr,0.044093
convai_agent_34264,pusr,0.026859
convai_agent_34265,pusr,0.020505
convai_agent_34266,pusr,0.033547
convai_agent_34267,pusr,0.055185
convai_agent_34268,pusr,0.027612
convai_agent_34269,pusr,0.021973
convai_agent_34270,pusr,0.036614
convai_agent_34271,pusr,0.067706
convai_agent_34272,pusr,0.02032
convai_agent_34273,pusr,0.038447
convai_agent_34274,pusr,0.064145
convai_agent_34275,pusr,0.032497
convai_agent_34276,pusr,0.063312
convai_agent_34277,pusr,0.048857
convai_agent_34278,pusr,0.050385
convai_agent_34279,pusr,0.061995
convai_agent_34280,pusr,0.016678
convai_agent_34281,pusr,0.022147
convai_agent_34282,pusr,0.032545
convai_agent_34283,pusr,0.035308
convai_agent_34284,pusr,0.009772
convai_agent_34285,pusr,0.01142
convai_agent_34286,pusr,0.06324
convai_agent_34287,pusr,0.042531
convai_agent_34288,pusr,0.031315
convai_agent_34289,pusr,0.046364
convai_agent_34290,pusr,0.035925
convai_agent_34291,pusr,0.079814
convai_agent_34292,pusr,0.025027
convai_agent_34293,pusr,0.048036
convai_agent_34294,pusr,0.045799
convai_agent_34295,pusr,0.051646
convai_agent_34296,pusr,0.079658
convai_agent_34297,pusr,0.033054
convai_agent_34298,pusr,0.037496
convai_agent_34299,pusr,0.030753
convai_agent_34300,pusr,0.036698
convai_agent_34301,pusr,0.073262
convai_agent_34302,pusr,0.048162
convai_agent_34303,pusr,0.04965
convai_agent_34304,pusr,0.032415
convai_agent_34305,pusr,0.053102
convai_agent_34306,pusr,0.025959
convai_agent_34307,pusr,0.038408
convai_agent_34308,pusr,0.077076
convai_agent_34309,pusr,0.056452
convai_agent_34310,pusr,0.007171
convai_agent_34311,pusr,0.065385
convai_agent_34312,pusr,0.068307
convai_agent_34313,pusr,0.033946
convai_agent_34314,pusr,0.049257
convai_agent_34315,pusr,0.062606
convai_agent_34316,pusr,0.01068
convai_agent_34317,pusr,0.05034
convai_agent_34318,pusr,0.064042
convai_agent_34319,pusr,0.06048
convai_agent_34320,pusr,0.077816
convai_agent_34321,pusr,0.066039
convai_agent_34322,pusr,0.015939
convai_agent_34323,pusr,0.034514
convai_agent_34324,pusr,0.041483
convai_agent_34325,pusr,0.01486
convai_agent_34326,pusr,0.033722
convai_agent_34327,pusr,0.06163
convai_agent_34328,pusr,0.061623
convai_agent_34329,pusr,0.043532
convai_agent_34330,pusr,0.040032
convai_agent_34331,pusr,0.04618
convai_agent_34332,pusr,0.027415
convai_agent_34333,pusr,0.063045
convai_agent_34334,pusr,0.012263
convai_agent_34335,pusr,0.050783
convai_agent_34336,pusr,0.006881
convai_agent_34337,pusr,0.024343
convai_agent_34338,pusr,0.069655
convai_agent_34339,pusr,0.06977
convai_agent_34340,pusr,0.026514
convai_agent_34341,pusr,0.067206
convai_agent_34342,pusr,0.025863
convai_agent_34343,pusr,0.025615
convai_agent_34344,pusr,0.072551
convai_agent_34345,pusr,0.08
convai_agent_34346,pusr,0.024929
convai_agent_34347,pusr,0.010321
convai_agent_34348,pusr,0.004862
convai_agent_34349,pusr,0.072792
convai_agent_34350,pusr,0.05064
convai_agent_34351,pusr,0.050931
convai_agent_34352,pusr,0.064427
convai_agent_34353,pusr,0.022243
convai_agent_34354,pusr,0.031846
convai_agent_34355,pusr,0.06888
convai_agent_34356,pusr,0.025221
convai_agent_34357,pusr,0.049119
convai_agent_34358,pusr,0.052517
convai_agent_34359,pusr,0.068823
convai_agent_34360,pusr,0.015651
convai_agent_34361,pusr,0.053392
convai_agent_34362,pusr,0.032461
convai_agent_34363,pusr,0.027791
convai_agent_34364,pusr,0.046825
convai_agent_34365,pusr,0.076376
convai_agent_34366,pusr,0.060039
convai_agent_34367,pusr,0.036791
convai_agent_34368,pusr,0.024826
convai_agent_34369,pusr,0.026151
convai_agent_34370,pusr,0.026454
convai_agent_34371,pusr,0.020549
convai_agent_34372,pusr,0.078018
convai_agent_34373,pusr,0.029264
convai_agent_34374,pusr,0.061602
convai_agent_34375,pusr,0.024383
convai_agent_34376,pusr,0.013303
convai_agent_34377,pusr,0.042741
convai_agent_34378,pusr,0.05315
convai_agent_34379,pusr,0.034959
convai_agent_34380,pusr,0.030309
convai_agent_34381,pusr,0.028476
convai_agent_34382,pusr,0.07253
convai_agent_34383,pusr,0.064704
convai_agent_34384,pusr,0.058172
convai_agent_34385,pusr,0.018995
convai_agent_34386,pusr,0.014866
convai_agent_34387,pusr,0.069789
convai_agent_34388,pusr,0.014435
convai_agent_34389,pusr,0.048947
convai_agent_34390,pusr,0.058509
convai_agent_34391,pusr,0.064227
convai_agent_34392,pusr,0.012231
convai_agent_34393,pusr,0.004621
convai_agent_34394,pusr,0.05977
convai_agent_34395,pusr,0.027623
convai_agent_34396,pusr,0.078946
convai_agent_34397,pusr,0.07075
convai_agent_34398,pusr,0.038342
convai_agent_34399,pusr,0.024542
convai_agent_34400,pusr,0.03282
convai_agent_34401,pusr,0.077616
convai_agent_34402,pusr,0.058402
convai_agent_34403,pusr,0.021844
convai_agent_34404,pusr,0.01815
convai_agent_34405,pusr,0.077898
convai_agent_34406,pusr,0.08
convai_agent_34407,pusr,0.034281
convai_agent_34408,pusr,0.013157
convai_agent_34409,pusr,0.032936
convai_agent_34410,pusr,0.040746
convai_agent_34411,pusr,0.069347
convai_agent_34412,pusr,0.029781
convai_agent_34413,pusr,0.041604
convai_agent_34414,pusr,0.019854
convai_agent_34415,pusr,0.034406
convai_agent_34416,pusr,0.051265
convai_agent_34417,pusr,0.049538
convai_agent_34418,pusr,0.059841
convai_agent_34419,pusr,0.03215
convai_agent_34420,pusr,0.016178
convai_agent_34421,pusr,0.041112
convai_agent_34422,pusr,0.031051
convai_agent_34423,pusr,0.041491
convai_agent_34424,pusr,0.038828
convai_agent_34425,pusr,0.035011
convai_agent_34426,pusr,0.043708
convai_agent_34427,pusr,0.044228
convai_agent_34428,pusr,0.057862
convai_agent_34429,pusr,0.05039
convai_agent_34430,pusr,0.004634
convai_agent_34431,pusr,0.043805
convai_agent_34432,pusr,0.072156
convai_agent_34433,pusr,0.074426
convai_agent_34434,pusr,0.027772
convai_agent_34435,pusr,0.067269
convai_agent_34436,pusr,0.059596
convai_agent_34437,pusr,0.042464
convai_agent_34438,pusr,0.047531
convai_agent_34439,pusr,0.020804
convai_agent_34440,pusr,0.002914
convai_agent_34441,pusr,0.029244
convai_agent_34442,pusr,0.033858
convai_agent_34443,pusr,0.015579
convai_agent_34444,pusr,0.041453
convai_agent_34445,pusr,0.065068
convai_agent_34446,pusr,0.029108
convai_agent_34447,pusr,0.064307
convai_agent_34448,pusr,0.023085
convai_agent_34449,pusr,0.060472
convai_agent_34450,pusr,0.029277
convai_agent_34451,pusr,0.053355
convai_agent_34452,pusr,0.052015
convai_agent_34453,pusr,0.019325
convai_agent_34454,pusr,0.024363
convai_agent_34455,pusr,0.053348
convai_agent_34456,pusr,0.046694
convai_agent_34457,pusr,0.045831
convai_agent_34458,pusr,0.002116
convai_agent_34459,pusr,0.033194
convai_agent_34460,pusr,0.058099
convai_agent_34461,pusr,0.038233
convai_agent_34462,pusr,0.034388
convai_agent_34463,pusr,0.014827
convai_agent_34464,pusr,0.040942
convai_agent_34465,pusr,0.040654
convai_agent_34466,pusr,0.016355
convai_agent_34467,pusr,0.062172
convai_agent_34468,pusr,0.046554
convai_agent_34469,pusr,0.047155
convai_agent_34470,pusr,0.03905
convai_agent_34471,pusr,0.026431
convai_agent_34472,pusr,0.045556
convai_agent_34473,pusr,0.027906
convai_agent_34474,pusr,0.021292
convai_agent_34475,pusr,0.019226
convai_agent_34476,pusr,0.041526
convai_agent_34477,pusr,0.057391
convai_agent_34478,pusr,0.066586
convai_agent_34479,pusr,0.067813
convai_agent_34480,pusr,0.004024
convai_agent_34481,pusr,0.028142
convai_agent_34482,pusr,0.017338
convai_agent_34483,pusr,0.067974
convai_agent_34484,pusr,0.057805
convai_agent_34485,pusr,0.057362
convai_agent_34486,pusr,0.028571
convai_agent_34487,pusr,0.05213
convai_agent_34488,pusr,0.03969
convai_agent_34489,pusr,0.012267
convai_agent_34490,pusr,0.044421
convai_agent_34491,pusr,0.039475
convai_agent_34492,pusr,0.048397
convai_agent_34493,pusr,0.017946
convai_agent_34494,pusr,0.021325
convai_agent_34495,pusr,0.062281
convai_agent_34496,pusr,0.012137
convai_agent_34497,pusr,0.000323
convai_agent_34498,pusr,0.040268
convai_agent_34499,pusr,0.048398
convai_agent_34500,pusr,0.021649
convai_agent_34501,pusr,0.038978
convai_agent_34502,pusr,0.062201
convai_agent_34503,pusr,0.064178
convai_agent_34504,pusr,0.041382
convai_agent_34505,pusr,0.051773
convai_agent_34506,pusr,0.014557
convai_agent_34507,pusr,0.005147
convai_agent_34508,pusr,0.055753
convai_agent_34509,pusr,0.050113
convai_agent_34510,pusr,0.079932
convai_agent_34511,pusr,0.036036
convai_agent_34512,pusr,0.011226
convai_agent_34513,pusr,0.032577
convai_agent_34514,pusr,0.03807
convai_agent_34515,pusr,0.05981
convai_agent_34516,pusr,0.021311
convai_agent_34517,pusr,0.015948
convai_agent_34518,pusr,0.055314
convai_agent_34519,pusr,0.063933
convai_agent_34520,pusr,0.048388
convai_agent_34521,pusr,0.063182
convai_agent_34522,pusr,0.015492
convai_agent_34523,pusr,0.043012
convai_agent_34524,pusr,0.021639
convai_agent_34525,pusr,0.054327
convai_agent_34526,pusr,0.05946
convai_agent_34527,pusr,0.011333
convai_agent_34528,pusr,0.014696
convai_agent_34529,pusr,0.043758
convai_agent_34530,pusr,0.045823
convai_agent_34531,pusr,0.047578
convai_agent_34532,pusr,0.06202
convai_agent_34533,pusr,0.027879
convai_agent_34534,pusr,0.015039
convai_agent_34535,pusr,0.026151
convai_agent_34536,pusr,0.019494
convai_agent_34537,pusr,0.04853
convai_agent_34538,pusr,0.034435
convai_agent_34539,pusr,0.00167
convai_agent_34540,pusr,0.048563
convai_agent_34541,pusr,0.064268
convai_agent_34542,pusr,0.014628
convai_agent_34543,pusr,0.066764
convai_agent_34544,pusr,0.078161
convai_agent_34545,pusr,0.024373
convai_agent_34546,pusr,0.028132
convai_agent_34547,pusr,0.06308
convai_agent_34548,pusr,0.035352
convai_agent_34549,pusr,0.02904
convai_agent_34550,pusr,0.064243
convai_agent_34551,pusr,0.029663
convai_agent_34552,pusr,0.069771
convai_agent_34553,pusr,0.022392
convai_agent_34554,pusr,0.021357
convai_agent_34555,pusr,0.029498
convai_agent_34556,pusr,0.060884
convai_agent_34557,pusr,0.025198
convai_agent_34558,pusr,0.070609
convai_agent_34559,pusr,0.050755
convai_agent_34560,pusr,0.064698
convai_agent_34561,pusr,0.069744
convai_agent_34562,pusr,0.007738
convai_agent_34563,pusr,0.060826
convai_agent_34564,pusr,0.0429
convai_agent_34565,pusr,0.025487
convai_agent_34566,pusr,0.058012
convai_agent_34567,pusr,0.014547
convai_agent_34568,pusr,0.046359
convai_agent_34569,pusr,0.035348
convai_agent_34570,pusr,0.05951
convai_agent_34571,pusr,0.020132
convai_agent_34572,pusr,0.017946
convai_agent_34573,pusr,0.019536
convai_agent_34574,pusr,0.034591
convai_agent_34575,pusr,0.034365
convai_agent_34576,pusr,0.065779
convai_agent_34577,pusr,0.052184
convai_agent_34578,pusr,0.063646
convai_agent_34579,pusr,0.043312
convai_agent_34580,pusr,0.03777
convai_agent_34581,pusr,0.004675
convai_agent_34582,pusr,0.043767
convai_agent_34583,pusr,0.06762
convai_agent_34584,pusr,0.062512
convai_agent_34585,pusr,0.039677
convai_agent_34586,pusr,0.06396
convai_agent_34587,pusr,0.046853
convai_agent_34588,pusr,0.062829
