agent,attribute,value
convai_llm_agent_398,followers_count,720
convai_llm_agent_398,friends_count,208
convai_llm_agent_398,listed_count,3
convai_llm_agent_398,verified,False
convai_llm_agent_399,followers_count,114
convai_llm_agent_399,friends_count,242
convai_llm_agent_399,listed_count,1
convai_llm_agent_399,verified,False
convai_llm_agent_400,followers_count,4756
convai_llm_agent_400,friends_count,303
convai_llm_agent_400,listed_count,67
convai_llm_agent_400,verified,False
convai_llm_agent_401,followers_count,257
convai_llm_agent_401,friends_count,186
convai_llm_agent_401,listed_count,1
convai_llm_agent_401,verified,False
convai_llm_agent_402,followers_count,1089
convai_llm_agent_402,friends_count,1468
convai_llm_agent_402,listed_count,22
convai_llm_agent_402,verified,False
convai_llm_agent_403,followers_count,216
convai_llm_agent_403,friends_count,168
convai_llm_agent_403,listed_count,0
convai_llm_agent_403,verified,False
convai_llm_agent_404,followers_count,78
convai_llm_agent_404,friends_count,181
convai_llm_agent_404,listed_count,0
convai_llm_agent_404,verified,False
convai_llm_agent_405,followers_count,90
convai_llm_agent_405,friends_count,61
convai_llm_agent_405,listed_count,3
convai_llm_agent_405,verified,False
convai_llm_agent_406,followers_count,248
convai_llm_agent_406,friends_count,256
convai_llm_agent_406,listed_count,0
convai_llm_agent_406,verified,False
convai_llm_agent_407,followers_count,129
convai_llm_agent_407,friends_count,159
convai_llm_agent_407,listed_count,1
convai_llm_agent_407,verified,False
convai_llm_agent_408,followers_count,299
convai_llm_agent_408,friends_count,127
convai_llm_agent_408,listed_count,17
convai_llm_agent_408,verified,False
convai_llm_agent_409,followers_count,5467
convai_llm_agent_409,friends_count,359
convai_llm_agent_409,listed_count,104
convai_llm_agent_409,verified,False
convai_llm_agent_410,followers_count,699
convai_llm_agent_410,friends_count,286
convai_llm_agent_410,listed_count,15
convai_llm_agent_410,verified,False
convai_llm_agent_411,followers_count,81
convai_llm_agent_411,friends_count,87
convai_llm_agent_411,listed_count,4
convai_llm_agent_411,verified,False
convai_llm_agent_412,followers_count,214
convai_llm_agent_412,friends_count,169
convai_llm_agent_412,listed_count,1
convai_llm_agent_412,verified,False
convai_llm_agent_413,followers_count,163
convai_llm_agent_413,friends_count,378
convai_llm_agent_413,listed_count,0
convai_llm_agent_413,verified,False
convai_llm_agent_414,followers_count,55
convai_llm_agent_414,friends_count,653
convai_llm_agent_414,listed_count,2
convai_llm_agent_414,verified,False
convai_llm_agent_415,followers_count,147
convai_llm_agent_415,friends_count,189
convai_llm_agent_415,listed_count,2
convai_llm_agent_415,verified,False
convai_llm_agent_416,followers_count,117
convai_llm_agent_416,friends_count,169
convai_llm_agent_416,listed_count,1
convai_llm_agent_416,verified,False
convai_llm_agent_417,followers_count,2077
convai_llm_agent_417,friends_count,722
convai_llm_agent_417,listed_count,90
convai_llm_agent_417,verified,False
convai_llm_agent_418,followers_count,120
convai_llm_agent_418,friends_count,216
convai_llm_agent_418,listed_count,2
convai_llm_agent_418,verified,False
convai_llm_agent_419,followers_count,232
convai_llm_agent_419,friends_count,495
convai_llm_agent_419,listed_count,2
convai_llm_agent_419,verified,False
convai_llm_agent_420,followers_count,379
convai_llm_agent_420,friends_count,187
convai_llm_agent_420,listed_count,2
convai_llm_agent_420,verified,False
convai_llm_agent_421,followers_count,343
convai_llm_agent_421,friends_count,446
convai_llm_agent_421,listed_count,1
convai_llm_agent_421,verified,False
convai_llm_agent_422,followers_count,256
convai_llm_agent_422,friends_count,425
convai_llm_agent_422,listed_count,3
convai_llm_agent_422,verified,False
convai_llm_agent_423,followers_count,181
convai_llm_agent_423,friends_count,172
convai_llm_agent_423,listed_count,3
convai_llm_agent_423,verified,False
convai_llm_agent_424,followers_count,49
convai_llm_agent_424,friends_count,66
convai_llm_agent_424,listed_count,0
convai_llm_agent_424,verified,False
convai_llm_agent_425,followers_count,532
convai_llm_agent_425,friends_count,527
convai_llm_agent_425,listed_count,29
convai_llm_agent_425,verified,False
convai_llm_agent_426,followers_count,236
convai_llm_agent_426,friends_count,171
convai_llm_agent_426,listed_count,1
convai_llm_agent_426,verified,False
convai_llm_agent_427,followers_count,138
convai_llm_agent_427,friends_count,108
convai_llm_agent_427,listed_count,1
convai_llm_agent_427,verified,False
convai_llm_agent_428,followers_count,131
convai_llm_agent_428,friends_count,431
convai_llm_agent_428,listed_count,3
convai_llm_agent_428,verified,False
convai_llm_agent_429,followers_count,4519
convai_llm_agent_429,friends_count,893
convai_llm_agent_429,listed_count,27
convai_llm_agent_429,verified,False
convai_llm_agent_430,followers_count,198
convai_llm_agent_430,friends_count,207
convai_llm_agent_430,listed_count,0
convai_llm_agent_430,verified,False
convai_llm_agent_431,followers_count,254
convai_llm_agent_431,friends_count,533
convai_llm_agent_431,listed_count,3
convai_llm_agent_431,verified,False
convai_llm_agent_432,followers_count,1761
convai_llm_agent_432,friends_count,1660
convai_llm_agent_432,listed_count,5
convai_llm_agent_432,verified,False
convai_llm_agent_433,followers_count,414
convai_llm_agent_433,friends_count,268
convai_llm_agent_433,listed_count,0
convai_llm_agent_433,verified,False
convai_llm_agent_434,followers_count,90
convai_llm_agent_434,friends_count,176
convai_llm_agent_434,listed_count,3
convai_llm_agent_434,verified,False
convai_llm_agent_435,followers_count,80
convai_llm_agent_435,friends_count,200
convai_llm_agent_435,listed_count,2
convai_llm_agent_435,verified,False
convai_llm_agent_436,followers_count,396
convai_llm_agent_436,friends_count,149
convai_llm_agent_436,listed_count,17
convai_llm_agent_436,verified,False
convai_llm_agent_437,followers_count,240
convai_llm_agent_437,friends_count,200
convai_llm_agent_437,listed_count,1
convai_llm_agent_437,verified,False
convai_llm_agent_438,followers_count,214
convai_llm_agent_438,friends_count,203
convai_llm_agent_438,listed_count,0
convai_llm_agent_438,verified,False
convai_llm_agent_439,followers_count,178
convai_llm_agent_439,friends_count,356
convai_llm_agent_439,listed_count,6
convai_llm_agent_439,verified,False
convai_llm_agent_440,followers_count,255
convai_llm_agent_440,friends_count,318
convai_llm_agent_440,listed_count,1
convai_llm_agent_440,verified,False
convai_llm_agent_441,followers_count,121
convai_llm_agent_441,friends_count,94
convai_llm_agent_441,listed_count,0
convai_llm_agent_441,verified,False
convai_llm_agent_442,followers_count,45
convai_llm_agent_442,friends_count,248
convai_llm_agent_442,listed_count,0
convai_llm_agent_442,verified,False
convai_llm_agent_443,followers_count,1684
convai_llm_agent_443,friends_count,1015
convai_llm_agent_443,listed_count,0
convai_llm_agent_443,verified,False
convai_llm_agent_444,followers_count,524
convai_llm_agent_444,friends_count,411
convai_llm_agent_444,listed_count,20
convai_llm_agent_444,verified,False
convai_llm_agent_445,followers_count,362
convai_llm_agent_445,friends_count,147
convai_llm_agent_445,listed_count,2
convai_llm_agent_445,verified,False
convai_llm_agent_446,followers_count,981
convai_llm_agent_446,friends_count,947
convai_llm_agent_446,listed_count,4
convai_llm_agent_446,verified,False
convai_llm_agent_447,followers_count,749
convai_llm_agent_447,friends_count,1481
convai_llm_agent_447,listed_count,11
convai_llm_agent_447,verified,False
convai_llm_agent_448,followers_count,110
convai_llm_agent_448,friends_count,471
convai_llm_agent_448,listed_count,2
convai_llm_agent_448,verified,False
convai_llm_agent_449,followers_count,929
convai_llm_agent_449,friends_count,1778
convai_llm_agent_449,listed_count,44
convai_llm_agent_449,verified,False
convai_llm_agent_450,followers_count,220
convai_llm_agent_450,friends_count,124
convai_llm_agent_450,listed_count,1
convai_llm_agent_450,verified,False
convai_llm_agent_451,followers_count,553
convai_llm_agent_451,friends_count,1975
convai_llm_agent_451,listed_count,0
convai_llm_agent_451,verified,False
convai_llm_agent_452,followers_count,237
convai_llm_agent_452,friends_count,193
convai_llm_agent_452,listed_count,0
convai_llm_agent_452,verified,False
convai_llm_agent_453,followers_count,408
convai_llm_agent_453,friends_count,363
convai_llm_agent_453,listed_count,0
convai_llm_agent_453,verified,False
convai_llm_agent_454,followers_count,427
convai_llm_agent_454,friends_count,379
convai_llm_agent_454,listed_count,0
convai_llm_agent_454,verified,False
convai_llm_agent_455,followers_count,1297
convai_llm_agent_455,friends_count,287
convai_llm_agent_455,listed_count,0
convai_llm_agent_455,verified,False
convai_llm_agent_456,followers_count,990
convai_llm_agent_456,friends_count,652
convai_llm_agent_456,listed_count,33
convai_llm_agent_456,verified,False
convai_llm_agent_457,followers_count,152
convai_llm_agent_457,friends_count,238
convai_llm_agent_457,listed_count,1
convai_llm_agent_457,verified,False
convai_llm_agent_458,followers_count,629
convai_llm_agent_458,friends_count,407
convai_llm_agent_458,listed_count,2
convai_llm_agent_458,verified,False
convai_llm_agent_459,followers_count,123
convai_llm_agent_459,friends_count,130
convai_llm_agent_459,listed_count,0
convai_llm_agent_459,verified,False
convai_llm_agent_460,followers_count,7367
convai_llm_agent_460,friends_count,786
convai_llm_agent_460,listed_count,59
convai_llm_agent_460,verified,False
convai_llm_agent_461,followers_count,480
convai_llm_agent_461,friends_count,374
convai_llm_agent_461,listed_count,2
convai_llm_agent_461,verified,False
convai_llm_agent_462,followers_count,256
convai_llm_agent_462,friends_count,246
convai_llm_agent_462,listed_count,0
convai_llm_agent_462,verified,False
convai_llm_agent_463,followers_count,469
convai_llm_agent_463,friends_count,525
convai_llm_agent_463,listed_count,4
convai_llm_agent_463,verified,False
convai_llm_agent_464,followers_count,111
convai_llm_agent_464,friends_count,349
convai_llm_agent_464,listed_count,1
convai_llm_agent_464,verified,False
convai_llm_agent_465,followers_count,136
convai_llm_agent_465,friends_count,282
convai_llm_agent_465,listed_count,2
convai_llm_agent_465,verified,False
convai_llm_agent_466,followers_count,34
convai_llm_agent_466,friends_count,94
convai_llm_agent_466,listed_count,0
convai_llm_agent_466,verified,False
convai_llm_agent_467,followers_count,98
convai_llm_agent_467,friends_count,509
convai_llm_agent_467,listed_count,2
convai_llm_agent_467,verified,False
convai_llm_agent_468,followers_count,242
convai_llm_agent_468,friends_count,294
convai_llm_agent_468,listed_count,0
convai_llm_agent_468,verified,False
convai_llm_agent_469,followers_count,1648
convai_llm_agent_469,friends_count,125
convai_llm_agent_469,listed_count,2
convai_llm_agent_469,verified,False
convai_llm_agent_470,followers_count,1376
convai_llm_agent_470,friends_count,1736
convai_llm_agent_470,listed_count,10
convai_llm_agent_470,verified,False
convai_llm_agent_471,followers_count,370
convai_llm_agent_471,friends_count,318
convai_llm_agent_471,listed_count,3
convai_llm_agent_471,verified,False
convai_llm_agent_472,followers_count,203
convai_llm_agent_472,friends_count,105
convai_llm_agent_472,listed_count,0
convai_llm_agent_472,verified,False
convai_llm_agent_473,followers_count,3682
convai_llm_agent_473,friends_count,3016
convai_llm_agent_473,listed_count,46
convai_llm_agent_473,verified,False
convai_llm_agent_474,followers_count,2688
convai_llm_agent_474,friends_count,2465
convai_llm_agent_474,listed_count,67
convai_llm_agent_474,verified,False
convai_llm_agent_475,followers_count,180
convai_llm_agent_475,friends_count,307
convai_llm_agent_475,listed_count,0
convai_llm_agent_475,verified,False
convai_llm_agent_476,followers_count,526
convai_llm_agent_476,friends_count,450
convai_llm_agent_476,listed_count,2
convai_llm_agent_476,verified,False
convai_llm_agent_477,followers_count,262
convai_llm_agent_477,friends_count,204
convai_llm_agent_477,listed_count,1
convai_llm_agent_477,verified,False
convai_llm_agent_478,followers_count,7753
convai_llm_agent_478,friends_count,371
convai_llm_agent_478,listed_count,214
convai_llm_agent_478,verified,False
convai_llm_agent_479,followers_count,139
convai_llm_agent_479,friends_count,487
convai_llm_agent_479,listed_count,3
convai_llm_agent_479,verified,False
convai_llm_agent_480,followers_count,3003
convai_llm_agent_480,friends_count,2142
convai_llm_agent_480,listed_count,69
convai_llm_agent_480,verified,False
convai_llm_agent_481,followers_count,31
convai_llm_agent_481,friends_count,169
convai_llm_agent_481,listed_count,0
convai_llm_agent_481,verified,False
convai_llm_agent_482,followers_count,225
convai_llm_agent_482,friends_count,213
convai_llm_agent_482,listed_count,2
convai_llm_agent_482,verified,False
convai_llm_agent_483,followers_count,1715
convai_llm_agent_483,friends_count,1968
convai_llm_agent_483,listed_count,3
convai_llm_agent_483,verified,False
convai_llm_agent_484,followers_count,105
convai_llm_agent_484,friends_count,51
convai_llm_agent_484,listed_count,0
convai_llm_agent_484,verified,False
convai_llm_agent_485,followers_count,1788
convai_llm_agent_485,friends_count,2003
convai_llm_agent_485,listed_count,86
convai_llm_agent_485,verified,False
convai_llm_agent_486,followers_count,43
convai_llm_agent_486,friends_count,111
convai_llm_agent_486,listed_count,0
convai_llm_agent_486,verified,False
convai_llm_agent_487,followers_count,49
convai_llm_agent_487,friends_count,82
convai_llm_agent_487,listed_count,1
convai_llm_agent_487,verified,False
convai_llm_agent_488,followers_count,291
convai_llm_agent_488,friends_count,165
convai_llm_agent_488,listed_count,0
convai_llm_agent_488,verified,False
convai_llm_agent_489,followers_count,1443
convai_llm_agent_489,friends_count,1999
convai_llm_agent_489,listed_count,50
convai_llm_agent_489,verified,False
convai_llm_agent_490,followers_count,666
convai_llm_agent_490,friends_count,687
convai_llm_agent_490,listed_count,2
convai_llm_agent_490,verified,False
convai_llm_agent_491,followers_count,606
convai_llm_agent_491,friends_count,14
convai_llm_agent_491,listed_count,19
convai_llm_agent_491,verified,False
convai_llm_agent_492,followers_count,319
convai_llm_agent_492,friends_count,696
convai_llm_agent_492,listed_count,0
convai_llm_agent_492,verified,False
convai_llm_agent_493,followers_count,177
convai_llm_agent_493,friends_count,146
convai_llm_agent_493,listed_count,0
convai_llm_agent_493,verified,False
convai_llm_agent_494,followers_count,258
convai_llm_agent_494,friends_count,192
convai_llm_agent_494,listed_count,0
convai_llm_agent_494,verified,False
convai_llm_agent_495,followers_count,177
convai_llm_agent_495,friends_count,428
convai_llm_agent_495,listed_count,2
convai_llm_agent_495,verified,False
convai_llm_agent_496,followers_count,1109
convai_llm_agent_496,friends_count,531
convai_llm_agent_496,listed_count,33
convai_llm_agent_496,verified,True
convai_llm_agent_497,followers_count,371
convai_llm_agent_497,friends_count,180
convai_llm_agent_497,listed_count,3
convai_llm_agent_497,verified,False
convai_llm_agent_498,followers_count,934
convai_llm_agent_498,friends_count,1955
convai_llm_agent_498,listed_count,10
convai_llm_agent_498,verified,False
convai_llm_agent_499,followers_count,271
convai_llm_agent_499,friends_count,240
convai_llm_agent_499,listed_count,0
convai_llm_agent_499,verified,False
convai_llm_agent_500,followers_count,1192
convai_llm_agent_500,friends_count,1991
convai_llm_agent_500,listed_count,12
convai_llm_agent_500,verified,False
convai_llm_agent_501,followers_count,111
convai_llm_agent_501,friends_count,199
convai_llm_agent_501,listed_count,0
convai_llm_agent_501,verified,False
convai_llm_agent_502,followers_count,83
convai_llm_agent_502,friends_count,83
convai_llm_agent_502,listed_count,0
convai_llm_agent_502,verified,False
convai_llm_agent_503,followers_count,433
convai_llm_agent_503,friends_count,160
convai_llm_agent_503,listed_count,2
convai_llm_agent_503,verified,False
convai_llm_agent_504,followers_count,254
convai_llm_agent_504,friends_count,143
convai_llm_agent_504,listed_count,0
convai_llm_agent_504,verified,False
convai_llm_agent_505,followers_count,3317
convai_llm_agent_505,friends_count,1263
convai_llm_agent_505,listed_count,92
convai_llm_agent_505,verified,True
convai_llm_agent_506,followers_count,169
convai_llm_agent_506,friends_count,497
convai_llm_agent_506,listed_count,3
convai_llm_agent_506,verified,False
convai_llm_agent_507,followers_count,3336
convai_llm_agent_507,friends_count,3341
convai_llm_agent_507,listed_count,70
convai_llm_agent_507,verified,False
convai_llm_agent_508,followers_count,391
convai_llm_agent_508,friends_count,1236
convai_llm_agent_508,listed_count,1
convai_llm_agent_508,verified,False
convai_llm_agent_509,followers_count,329
convai_llm_agent_509,friends_count,376
convai_llm_agent_509,listed_count,0
convai_llm_agent_509,verified,False
convai_llm_agent_510,followers_count,410
convai_llm_agent_510,friends_count,169
convai_llm_agent_510,listed_count,1
convai_llm_agent_510,verified,False
convai_llm_agent_511,followers_count,238
convai_llm_agent_511,friends_count,297
convai_llm_agent_511,listed_count,44
convai_llm_agent_511,verified,False
convai_llm_agent_512,followers_count,734
convai_llm_agent_512,friends_count,1123
convai_llm_agent_512,listed_count,5
convai_llm_agent_512,verified,False
convai_llm_agent_513,followers_count,157
convai_llm_agent_513,friends_count,147
convai_llm_agent_513,listed_count,0
convai_llm_agent_513,verified,False
convai_llm_agent_514,followers_count,267
convai_llm_agent_514,friends_count,488
convai_llm_agent_514,listed_count,2
convai_llm_agent_514,verified,False
convai_llm_agent_515,followers_count,41
convai_llm_agent_515,friends_count,70
convai_llm_agent_515,listed_count,0
convai_llm_agent_515,verified,False
convai_llm_agent_516,followers_count,359
convai_llm_agent_516,friends_count,415
convai_llm_agent_516,listed_count,14
convai_llm_agent_516,verified,False
convai_llm_agent_517,followers_count,235
convai_llm_agent_517,friends_count,212
convai_llm_agent_517,listed_count,0
convai_llm_agent_517,verified,False
convai_llm_agent_518,followers_count,403
convai_llm_agent_518,friends_count,466
convai_llm_agent_518,listed_count,2
convai_llm_agent_518,verified,False
convai_llm_agent_519,followers_count,2333
convai_llm_agent_519,friends_count,2129
convai_llm_agent_519,listed_count,38
convai_llm_agent_519,verified,False
convai_llm_agent_520,followers_count,237
convai_llm_agent_520,friends_count,111
convai_llm_agent_520,listed_count,1
convai_llm_agent_520,verified,False
convai_llm_agent_521,followers_count,5840
convai_llm_agent_521,friends_count,3305
convai_llm_agent_521,listed_count,88
convai_llm_agent_521,verified,False
convai_llm_agent_522,followers_count,105
convai_llm_agent_522,friends_count,119
convai_llm_agent_522,listed_count,0
convai_llm_agent_522,verified,False
convai_llm_agent_523,followers_count,85
convai_llm_agent_523,friends_count,124
convai_llm_agent_523,listed_count,0
convai_llm_agent_523,verified,False
convai_llm_agent_524,followers_count,585
convai_llm_agent_524,friends_count,283
convai_llm_agent_524,listed_count,23
convai_llm_agent_524,verified,False
convai_llm_agent_525,followers_count,166
convai_llm_agent_525,friends_count,508
convai_llm_agent_525,listed_count,1
convai_llm_agent_525,verified,False
convai_llm_agent_526,followers_count,23
convai_llm_agent_526,friends_count,184
convai_llm_agent_526,listed_count,0
convai_llm_agent_526,verified,False
convai_llm_agent_527,followers_count,598
convai_llm_agent_527,friends_count,258
convai_llm_agent_527,listed_count,6
convai_llm_agent_527,verified,False
convai_llm_agent_528,followers_count,149
convai_llm_agent_528,friends_count,219
convai_llm_agent_528,listed_count,2
convai_llm_agent_528,verified,False
convai_llm_agent_529,followers_count,94
convai_llm_agent_529,friends_count,169
convai_llm_agent_529,listed_count,2
convai_llm_agent_529,verified,False
convai_llm_agent_530,followers_count,1657
convai_llm_agent_530,friends_count,993
convai_llm_agent_530,listed_count,4
convai_llm_agent_530,verified,False
convai_llm_agent_531,followers_count,327
convai_llm_agent_531,friends_count,377
convai_llm_agent_531,listed_count,0
convai_llm_agent_531,verified,False
convai_llm_agent_532,followers_count,80
convai_llm_agent_532,friends_count,693
convai_llm_agent_532,listed_count,0
convai_llm_agent_532,verified,False
convai_llm_agent_533,followers_count,288
convai_llm_agent_533,friends_count,229
convai_llm_agent_533,listed_count,4
convai_llm_agent_533,verified,False
convai_llm_agent_534,followers_count,72
convai_llm_agent_534,friends_count,62
convai_llm_agent_534,listed_count,4
convai_llm_agent_534,verified,False
convai_llm_agent_535,followers_count,155
convai_llm_agent_535,friends_count,269
convai_llm_agent_535,listed_count,1
convai_llm_agent_535,verified,False
convai_llm_agent_536,followers_count,376
convai_llm_agent_536,friends_count,329
convai_llm_agent_536,listed_count,0
convai_llm_agent_536,verified,False
convai_llm_agent_537,followers_count,190
convai_llm_agent_537,friends_count,177
convai_llm_agent_537,listed_count,1
convai_llm_agent_537,verified,False
convai_llm_agent_538,followers_count,315
convai_llm_agent_538,friends_count,363
convai_llm_agent_538,listed_count,18
convai_llm_agent_538,verified,False
convai_llm_agent_539,followers_count,2668
convai_llm_agent_539,friends_count,934
convai_llm_agent_539,listed_count,397
convai_llm_agent_539,verified,False
convai_llm_agent_540,followers_count,384
convai_llm_agent_540,friends_count,400
convai_llm_agent_540,listed_count,0
convai_llm_agent_540,verified,False
convai_llm_agent_541,followers_count,8442
convai_llm_agent_541,friends_count,79
convai_llm_agent_541,listed_count,30
convai_llm_agent_541,verified,False
convai_llm_agent_542,followers_count,1692
convai_llm_agent_542,friends_count,1110
convai_llm_agent_542,listed_count,113
convai_llm_agent_542,verified,False
convai_llm_agent_543,followers_count,3323
convai_llm_agent_543,friends_count,2612
convai_llm_agent_543,listed_count,57
convai_llm_agent_543,verified,False
convai_llm_agent_544,followers_count,214
convai_llm_agent_544,friends_count,246
convai_llm_agent_544,listed_count,0
convai_llm_agent_544,verified,False
convai_llm_agent_545,followers_count,20
convai_llm_agent_545,friends_count,245
convai_llm_agent_545,listed_count,0
convai_llm_agent_545,verified,False
convai_llm_agent_546,followers_count,1665
convai_llm_agent_546,friends_count,1976
convai_llm_agent_546,listed_count,60
convai_llm_agent_546,verified,False
convai_llm_agent_547,followers_count,298
convai_llm_agent_547,friends_count,252
convai_llm_agent_547,listed_count,2
convai_llm_agent_547,verified,False
convai_llm_agent_548,followers_count,19
convai_llm_agent_548,friends_count,64
convai_llm_agent_548,listed_count,0
convai_llm_agent_548,verified,False
convai_llm_agent_549,followers_count,331
convai_llm_agent_549,friends_count,235
convai_llm_agent_549,listed_count,5
convai_llm_agent_549,verified,False
convai_llm_agent_550,followers_count,308
convai_llm_agent_550,friends_count,260
convai_llm_agent_550,listed_count,0
convai_llm_agent_550,verified,False
convai_llm_agent_551,followers_count,395
convai_llm_agent_551,friends_count,383
convai_llm_agent_551,listed_count,1
convai_llm_agent_551,verified,False
convai_llm_agent_552,followers_count,26
convai_llm_agent_552,friends_count,21
convai_llm_agent_552,listed_count,1
convai_llm_agent_552,verified,False
convai_llm_agent_553,followers_count,3499
convai_llm_agent_553,friends_count,395
convai_llm_agent_553,listed_count,67
convai_llm_agent_553,verified,False
convai_llm_agent_554,followers_count,419
convai_llm_agent_554,friends_count,362
convai_llm_agent_554,listed_count,0
convai_llm_agent_554,verified,False
convai_llm_agent_555,followers_count,185
convai_llm_agent_555,friends_count,773
convai_llm_agent_555,listed_count,7
convai_llm_agent_555,verified,False
convai_llm_agent_556,followers_count,1309
convai_llm_agent_556,friends_count,354
convai_llm_agent_556,listed_count,4
convai_llm_agent_556,verified,False
convai_llm_agent_557,followers_count,397
convai_llm_agent_557,friends_count,313
convai_llm_agent_557,listed_count,0
convai_llm_agent_557,verified,False
convai_llm_agent_558,followers_count,1435
convai_llm_agent_558,friends_count,719
convai_llm_agent_558,listed_count,11
convai_llm_agent_558,verified,False
convai_llm_agent_559,followers_count,518
convai_llm_agent_559,friends_count,208
convai_llm_agent_559,listed_count,1
convai_llm_agent_559,verified,False
convai_llm_agent_560,followers_count,524
convai_llm_agent_560,friends_count,2000
convai_llm_agent_560,listed_count,1
convai_llm_agent_560,verified,False
convai_llm_agent_561,followers_count,79
convai_llm_agent_561,friends_count,261
convai_llm_agent_561,listed_count,0
convai_llm_agent_561,verified,False
convai_llm_agent_562,followers_count,381
convai_llm_agent_562,friends_count,311
convai_llm_agent_562,listed_count,0
convai_llm_agent_562,verified,False
convai_llm_agent_563,followers_count,346
convai_llm_agent_563,friends_count,1058
convai_llm_agent_563,listed_count,2
convai_llm_agent_563,verified,False
convai_llm_agent_564,followers_count,776
convai_llm_agent_564,friends_count,1531
convai_llm_agent_564,listed_count,5
convai_llm_agent_564,verified,False
convai_llm_agent_565,followers_count,778
convai_llm_agent_565,friends_count,2001
convai_llm_agent_565,listed_count,43
convai_llm_agent_565,verified,False
convai_llm_agent_566,followers_count,133
convai_llm_agent_566,friends_count,197
convai_llm_agent_566,listed_count,0
convai_llm_agent_566,verified,False
convai_llm_agent_567,followers_count,204
convai_llm_agent_567,friends_count,183
convai_llm_agent_567,listed_count,4
convai_llm_agent_567,verified,False
convai_llm_agent_568,followers_count,452
convai_llm_agent_568,friends_count,1935
convai_llm_agent_568,listed_count,10
convai_llm_agent_568,verified,False
convai_llm_agent_569,followers_count,818
convai_llm_agent_569,friends_count,1425
convai_llm_agent_569,listed_count,14
convai_llm_agent_569,verified,False
convai_llm_agent_570,followers_count,101
convai_llm_agent_570,friends_count,384
convai_llm_agent_570,listed_count,1
convai_llm_agent_570,verified,False
convai_llm_agent_571,followers_count,584
convai_llm_agent_571,friends_count,1135
convai_llm_agent_571,listed_count,3
convai_llm_agent_571,verified,False
convai_llm_agent_572,followers_count,80
convai_llm_agent_572,friends_count,186
convai_llm_agent_572,listed_count,1
convai_llm_agent_572,verified,False
convai_llm_agent_573,followers_count,74
convai_llm_agent_573,friends_count,106
convai_llm_agent_573,listed_count,0
convai_llm_agent_573,verified,False
convai_llm_agent_574,followers_count,268
convai_llm_agent_574,friends_count,805
convai_llm_agent_574,listed_count,1
convai_llm_agent_574,verified,False
convai_llm_agent_575,followers_count,332
convai_llm_agent_575,friends_count,1239
convai_llm_agent_575,listed_count,2
convai_llm_agent_575,verified,False
convai_llm_agent_576,followers_count,260
convai_llm_agent_576,friends_count,541
convai_llm_agent_576,listed_count,0
convai_llm_agent_576,verified,False
convai_llm_agent_577,followers_count,842
convai_llm_agent_577,friends_count,324
convai_llm_agent_577,listed_count,11
convai_llm_agent_577,verified,False
convai_llm_agent_578,followers_count,409
convai_llm_agent_578,friends_count,202
convai_llm_agent_578,listed_count,4
convai_llm_agent_578,verified,False
convai_llm_agent_579,followers_count,3783
convai_llm_agent_579,friends_count,812
convai_llm_agent_579,listed_count,30
convai_llm_agent_579,verified,False
convai_llm_agent_580,followers_count,645
convai_llm_agent_580,friends_count,292
convai_llm_agent_580,listed_count,8
convai_llm_agent_580,verified,False
convai_llm_agent_581,followers_count,680
convai_llm_agent_581,friends_count,261
convai_llm_agent_581,listed_count,4
convai_llm_agent_581,verified,False
convai_llm_agent_582,followers_count,65
convai_llm_agent_582,friends_count,105
convai_llm_agent_582,listed_count,1
convai_llm_agent_582,verified,False
convai_llm_agent_583,followers_count,116
convai_llm_agent_583,friends_count,100
convai_llm_agent_583,listed_count,3
convai_llm_agent_583,verified,False
convai_llm_agent_584,followers_count,273
convai_llm_agent_584,friends_count,240
convai_llm_agent_584,listed_count,1
convai_llm_agent_584,verified,False
convai_llm_agent_585,followers_count,599
convai_llm_agent_585,friends_count,366
convai_llm_agent_585,listed_count,2
convai_llm_agent_585,verified,False
convai_llm_agent_586,followers_count,4397
convai_llm_agent_586,friends_count,4680
convai_llm_agent_586,listed_count,83
convai_llm_agent_586,verified,False
convai_llm_agent_587,followers_count,694
convai_llm_agent_587,friends_count,379
convai_llm_agent_587,listed_count,3
convai_llm_agent_587,verified,False
convai_llm_agent_588,followers_count,336
convai_llm_agent_588,friends_count,366
convai_llm_agent_588,listed_count,5
convai_llm_agent_588,verified,False
convai_llm_agent_589,followers_count,306
convai_llm_agent_589,friends_count,270
convai_llm_agent_589,listed_count,0
convai_llm_agent_589,verified,False
convai_llm_agent_590,followers_count,91
convai_llm_agent_590,friends_count,90
convai_llm_agent_590,listed_count,1
convai_llm_agent_590,verified,False
convai_llm_agent_591,followers_count,114
convai_llm_agent_591,friends_count,210
convai_llm_agent_591,listed_count,0
convai_llm_agent_591,verified,False
convai_llm_agent_592,followers_count,319
convai_llm_agent_592,friends_count,198
convai_llm_agent_592,listed_count,2
convai_llm_agent_592,verified,False
convai_llm_agent_593,followers_count,605
convai_llm_agent_593,friends_count,616
convai_llm_agent_593,listed_count,1
convai_llm_agent_593,verified,False
convai_llm_agent_594,followers_count,348
convai_llm_agent_594,friends_count,225
convai_llm_agent_594,listed_count,4
convai_llm_agent_594,verified,False
convai_llm_agent_595,followers_count,111
convai_llm_agent_595,friends_count,187
convai_llm_agent_595,listed_count,0
convai_llm_agent_595,verified,False
convai_llm_agent_596,followers_count,167
convai_llm_agent_596,friends_count,203
convai_llm_agent_596,listed_count,1
